regionType,regionId,representative,field,status,value,source,reason
ward,42,Brendan Reilly,address,value,"121 North LaSalle Street, Room 200, Office 6, Chicago, IL 60602",https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,42,Brendan Reilly,photo,unavailable,,https://www.chicago.gov/city/en/about/wards/42.html,Not published by official source
ward,43,Timothy R. Knudsen,name,value,Timothy R. Knudsen,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,43,Timothy R. Knudsen,email,value,Ward43@cityofchicago.org,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,43,Timothy R. Knudsen,phone,value,(773) 348-9500,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,43,Timothy R. Knudsen,address,value,"2523 North Halsted Street, Chicago, IL 60614",https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,43,Timothy R. Knudsen,photo,unavailable,,https://www.chicago.gov/city/en/about/wards/43.html,Not published by official source
ward,44,Bennett R. Lawson,name,value,Bennett R. Lawson,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,44,Bennett R. Lawson,email,value,Ward44@cityofchicago.org,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,44,Bennett R. Lawson,phone,value,(773) 525-6034,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,44,Bennett R. Lawson,address,value,"3223 North Sheffield Avenue, Suite A, Chicago, IL 60657",https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,44,Bennett R. Lawson,photo,unavailable,,https://www.chicago.gov/city/en/about/wards/44.html,Not published by official source
ward,45,James M. Gardiner,name,value,James M. Gardiner,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,45,James M. Gardiner,email,value,Ward45@cityofchicago.org,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,45,James M. Gardiner,phone,value,(773) 853-0799,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,45,James M. Gardiner,address,value,"5460 N. Milwaukee Ave, Chicago, IL 60630",https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,45,James M. Gardiner,photo,unavailable,,https://www.chicago.gov/city/en/about/wards/45.html,Not published by official source
ward,46,Angela Clay,name,value,Angela Clay,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,46,Angela Clay,email,value,Ward46@cityofchicago.org,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,46,Angela Clay,phone,value,(312) 744-6831,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,46,Angela Clay,address,value,"4544 North Broadway, Chicago, IL 60640",https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,46,Angela Clay,photo,unavailable,,https://www.chicago.gov/city/en/about/wards/46.html,Not published by official source
ward,47,Matthew J. Martin,name,value,Matthew J. Martin,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,47,Matthew J. Martin,email,value,Ward47@cityofchicago.org,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,47,Matthew J. Martin,phone,value,(773) 868-4747,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,47,Matthew J. Martin,address,value,"4243 North Lincoln Avenue, Chicago, Illinois 60618",https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,47,Matthew J. Martin,photo,unavailable,,https://www.chicago.gov/city/en/about/wards/47.html,Not published by official source
ward,48,Leni Manaa-Hoppenworth,name,value,Leni Manaa-Hoppenworth,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,48,Leni Manaa-Hoppenworth,email,value,Ward48@cityofchicago.org,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,48,Leni Manaa-Hoppenworth,phone,value,(773) 784-5277,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,48,Leni Manaa-Hoppenworth,address,value,"1129 West Bryn Mawr Avenue, Chicago, IL 60660",https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,48,Leni Manaa-Hoppenworth,photo,unavailable,,https://www.chicago.gov/city/en/about/wards/48.html,Not published by official source
ward,49,Maria E. Hadden,name,value,Maria E. Hadden,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,49,Maria E. Hadden,email,value,Ward49@cityofchicago.org,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,49,Maria E. Hadden,phone,value,(773) 338-5796,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,49,Maria E. Hadden,address,value,"1447 West Morse Avenue, Chicago, IL 60626",https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,49,Maria E. Hadden,photo,unavailable,,https://www.chicago.gov/city/en/about/wards/49.html,Not published by official source
ward,50,Debra L. Silverstein,name,value,Debra L. Silverstein,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,50,Debra L. Silverstein,email,value,Ward50@cityofchicago.org,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,50,Debra L. Silverstein,phone,value,(773) 262-1050,https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,50,Debra L. Silverstein,address,value,"2949 West Devon Avenue, Chicago, IL 60659",https://data.cityofchicago.org/resource/c6ie-9e6c.json?$limit=50000,
ward,50,Debra L. Silverstein,photo,unavailable,,https://www.chicago.gov/city/en/about/wards/50.html,Not published by official source
congressional,13,Nikki Budzinski,name,value,Nikki Budzinski,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,13,Nikki Budzinski,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,13,Nikki Budzinski,phone,value,(202) 225-2371,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,13,Nikki Budzinski,address,value,"1717 LHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,13,Nikki Budzinski,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,3,Delia C. Ramirez,name,value,Delia C. Ramirez,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,3,Delia C. Ramirez,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,3,Delia C. Ramirez,phone,value,(202) 225-5701,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,3,Delia C. Ramirez,address,value,"1523 LHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,3,Delia C. Ramirez,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,9,Janice D. Schakowsky,name,value,Janice D. Schakowsky,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,9,Janice D. Schakowsky,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,9,Janice D. Schakowsky,phone,value,(202) 225-2111,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,9,Janice D. Schakowsky,address,value,"2408 RHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,9,Janice D. Schakowsky,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,1,Jonathan L. Jackson,name,value,Jonathan L. Jackson,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,1,Jonathan L. Jackson,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,1,Jonathan L. Jackson,phone,value,(202) 225-4372,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,1,Jonathan L. Jackson,address,value,"1632 LHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,1,Jonathan L. Jackson,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,8,Raja Krishnamoorthi,name,value,Raja Krishnamoorthi,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,8,Raja Krishnamoorthi,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,8,Raja Krishnamoorthi,phone,value,(202) 225-3711,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,8,Raja Krishnamoorthi,address,value,"2367 RHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,8,Raja Krishnamoorthi,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,14,Lauren Underwood,name,value,Lauren Underwood,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,14,Lauren Underwood,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,14,Lauren Underwood,phone,value,(202) 225-2976,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,14,Lauren Underwood,address,value,"2228 RHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,14,Lauren Underwood,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,16,Darin LaHood,name,value,Darin LaHood,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,16,Darin LaHood,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,16,Darin LaHood,phone,value,(202) 225-6201,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,16,Darin LaHood,address,value,"503 CHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,16,Darin LaHood,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,5,Mike Quigley,name,value,Mike Quigley,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,5,Mike Quigley,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,5,Mike Quigley,phone,value,(202) 225-4061,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,5,Mike Quigley,address,value,"2083 RHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,5,Mike Quigley,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,12,Mike Bost,name,value,Mike Bost,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,12,Mike Bost,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,12,Mike Bost,phone,value,(202) 225-5661,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,12,Mike Bost,address,value,"352 CHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,12,Mike Bost,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,6,Sean Casten,name,value,Sean Casten,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,6,Sean Casten,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,6,Sean Casten,phone,value,(202) 225-4561,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,6,Sean Casten,address,value,"2440 RHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,6,Sean Casten,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,17,Eric Sorensen,name,value,Eric Sorensen,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,17,Eric Sorensen,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,17,Eric Sorensen,phone,value,(202) 225-5905,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,17,Eric Sorensen,address,value,"1314 LHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,17,Eric Sorensen,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,15,Mary E. Miller,name,value,Mary E. Miller,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,15,Mary E. Miller,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,15,Mary E. Miller,phone,value,(202) 225-5271,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,15,Mary E. Miller,address,value,"1740 LHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,15,Mary E. Miller,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,4,"Jesús G. ""Chuy"" García",name,value,"Jesús G. ""Chuy"" García",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,4,"Jesús G. ""Chuy"" García",email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,4,"Jesús G. ""Chuy"" García",phone,value,(202) 225-8203,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,4,"Jesús G. ""Chuy"" García",address,value,"2334 RHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,4,"Jesús G. ""Chuy"" García",photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,2,Robin L. Kelly,name,value,Robin L. Kelly,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,2,Robin L. Kelly,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,2,Robin L. Kelly,phone,value,(202) 225-0773,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,2,Robin L. Kelly,address,value,"2329 RHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,2,Robin L. Kelly,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,10,Bradley Scott Schneider,name,value,Bradley Scott Schneider,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,10,Bradley Scott Schneider,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,10,Bradley Scott Schneider,phone,value,(202) 225-4835,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,10,Bradley Scott Schneider,address,value,"300 CHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,10,Bradley Scott Schneider,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,7,Danny K. Davis,name,value,Danny K. Davis,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,7,Danny K. Davis,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,7,Danny K. Davis,phone,value,(202) 225-5006,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,7,Danny K. Davis,address,value,"2159 RHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,7,Danny K. Davis,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,11,Bill Foster,name,value,Bill Foster,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,11,Bill Foster,email,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
congressional,11,Bill Foster,phone,value,(202) 225-3515,https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,11,Bill Foster,address,value,"2366 RHOB Washington, DC 20515",https://clerk.house.gov/xml/lists/MemberData.xml,
congressional,11,Bill Foster,photo,unavailable,,https://clerk.house.gov/xml/lists/MemberData.xml,Not published by official source
illinoisHouse,1,Aarón M. Ortíz,name,value,Aarón M. Ortíz,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,1,Aarón M. Ortíz,email,value,district@repaaronortiz.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,1,Aarón M. Ortíz,phone,value,(773) 236-0117,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,1,Aarón M. Ortíz,address,value,4374 S. Archer Ave. Chicago IL 60632,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,1,Aarón M. Ortíz,photo,unavailable,,http://www.ilga.gov/House/Members/Details/3358,Not published by official source
illinoisHouse,2,"Elizabeth ""Lisa"" Hernandez",name,value,"Elizabeth ""Lisa"" Hernandez",http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,2,"Elizabeth ""Lisa"" Hernandez",email,value,office@repehernandez.com,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,2,"Elizabeth ""Lisa"" Hernandez",phone,value,(708) 222-5241,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,2,"Elizabeth ""Lisa"" Hernandez",address,value,6117 West Cermak Road Cicero IL 60804,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,2,"Elizabeth ""Lisa"" Hernandez",photo,unavailable,,http://www.ilga.gov/House/Members/Details/3273,Not published by official source
illinoisHouse,3,Eva-Dina Delgado,name,value,Eva-Dina Delgado,http://www.ilga.gov/House/Members/rptMemberList,
illinoisHouse,3,Eva-Dina Delgado,email,value,Evadina@staterepdelgado.com,http://www.ilga.gov/House/Members/rptMemberList,
